,ProductID,Quantity,Discount,SalesDate,SalesTime
422838,291,16,0.0,39,293
422924,291,20,0.0,38,547
424365,291,3,0.0,91,203
424548,291,14,0.0,6,573
424858,291,17,0.0,115,185
424863,291,7,0.2,60,764
426024,291,17,0.0,64,249
426264,291,16,0.0,85,882
426360,291,14,0.2,40,44
426776,291,9,0.0,121,1006
426980,291,6,0.2,12,1436
428194,291,16,0.1,1,675
429316,291,22,0.0,65,918
430032,291,14,0.0,105,586
430563,291,8,0.0,29,500
431457,291,21,0.1,100,1323
431493,291,11,0.2,90,625
432174,291,3,0.0,93,734
432367,291,9,0.1,86,1329
432530,291,14,0.2,95,646
432822,291,13,0.1,10,744
433082,291,19,0.0,128,1139
433450,291,6,0.2,6,1255
433594,291,19,0.0,59,966
433699,291,22,0.0,48,132
434085,291,11,0.1,128,497
434220,291,15,0.0,110,1005
434437,291,8,0.0,115,205
434761,291,4,0.0,126,512
434965,291,16,0.1,126,1156
435054,291,7,0.0,115,364
435336,291,20,0.0,102,624
435776,291,24,0.0,107,269
435783,291,16,0.0,73,256
435936,291,24,0.0,31,961
436244,291,23,0.0,67,65
437582,291,1,0.0,127,1131
438548,291,13,0.1,12,631
438804,291,1,0.0,93,1055
439521,291,16,0.0,9,159
440177,291,25,0.0,38,584
441274,291,18,0.0,90,750
441494,291,10,0.0,2,803
442224,291,8,0.1,75,1274
442415,291,14,0.2,8,709
443083,291,14,0.0,38,1106
443090,291,15,0.0,71,416
443287,291,5,0.0,3,571
443545,291,5,0.0,91,657
443855,291,1,0.0,20,1151
444668,291,8,0.0,86,1183
445908,291,22,0.0,115,414
446236,291,20,0.0,85,824
446349,291,11,0.0,54,1186
447311,291,23,0.0,25,1087
447572,291,23,0.0,83,379
447620,291,8,0.2,73,375
447671,291,6,0.0,73,708
447850,291,9,0.0,80,1050
448017,291,2,0.1,52,1014
448276,291,9,0.0,46,262
448384,291,25,0.1,80,339
449473,291,2,0.0,93,846
450329,291,5,0.0,52,1369
452368,291,25,0.0,76,217
452861,291,20,0.0,35,450
453019,291,16,0.2,80,106
453317,291,1,0.0,55,1301
455160,291,12,0.2,101,650
456128,291,1,0.0,107,1208
457991,291,20,0.0,2,404
458272,291,13,0.0,58,305
458381,291,24,0.0,112,815
459062,291,1,0.0,73,631
459957,291,7,0.0,53,111
460441,291,2,0.0,115,2
460622,291,11,0.0,20,1004
460758,291,24,0.0,65,173
461885,291,22,0.0,87,1412
464101,291,22,0.1,62,775
466639,291,11,0.0,47,218
467362,291,7,0.0,43,476
468274,291,25,0.2,117,1311
468332,291,18,0.0,53,467
468796,291,7,0.0,104,1229
468946,291,18,0.1,125,1108
469200,291,9,0.1,50,1252
470347,291,18,0.0,30,1383
471555,291,7,0.0,14,183
471780,291,21,0.1,85,1012
471823,291,10,0.0,115,665
472228,291,9,0.0,88,228
472460,291,9,0.0,14,152
472605,291,6,0.0,15,429
472752,291,20,0.2,33,1116
472823,291,2,0.0,128,79
472860,291,2,0.2,115,1288
475090,291,3,0.1,8,1184
475302,291,9,0.0,38,747
475353,291,8,0.0,78,34
476270,291,24,0.0,70,185
476335,291,17,0.0,48,456
476615,291,11,0.0,94,1012
476816,291,16,0.0,41,1145
476963,291,14,0.0,38,686
477250,291,25,0.0,120,1172
477410,291,25,0.0,124,553
477822,291,21,0.0,96,592
477861,291,10,0.1,112,814
478089,291,19,0.1,43,201
478314,291,8,0.0,121,750
478532,291,18,0.0,55,756
478974,291,14,0.0,33,1041
479243,291,1,0.0,28,1133
479558,291,10,0.1,18,1356
479695,291,21,0.0,11,844
480061,291,18,0.0,17,1304
480886,291,2,0.1,26,500
481106,291,8,0.0,78,1158
482611,291,8,0.2,103,181
482828,291,2,0.0,85,496
483084,291,7,0.1,74,1155
483259,291,5,0.0,7,396
483881,291,12,0.0,44,208
484209,291,18,0.0,66,641
484764,291,25,0.0,89,1175
485547,291,14,0.0,31,745
485755,291,8,0.0,6,1000
486632,291,14,0.0,22,520
486677,291,13,0.0,114,475
486814,291,19,0.0,85,367
488555,291,21,0.0,54,273
489003,291,16,0.0,48,902
489056,291,17,0.0,78,378
489171,291,19,0.0,63,1105
489210,291,6,0.2,52,123
490363,291,11,0.0,49,478
490801,291,19,0.0,96,1272
491233,291,25,0.0,44,934
492346,291,7,0.0,15,1042
492434,291,12,0.0,105,379
492528,291,13,0.0,109,1089
492623,291,20,0.0,124,290
493777,291,24,0.0,28,954
494028,291,16,0.0,62,1085
494037,291,17,0.0,82,640
496047,291,7,0.0,59,429
496297,291,8,0.0,80,761
496357,291,11,0.1,103,533
497073,291,11,0.0,57,618
497565,291,2,0.0,97,805
498178,291,4,0.0,103,1303
498527,291,6,0.0,108,80
499102,291,24,0.0,32,249
499250,291,19,0.1,109,410
499420,291,24,0.0,99,945
499431,291,2,0.1,33,1184
499535,291,10,0.2,33,1267
499545,291,16,0.0,34,1215
499698,291,1,0.0,102,495
500379,291,10,0.0,58,423
500555,291,17,0.2,53,951
500721,291,3,0.2,15,406
501521,291,25,0.0,115,1167
501658,291,5,0.2,57,1055
502361,291,12,0.1,5,640
502462,291,9,0.0,26,363
502642,291,24,0.0,114,180
503208,291,19,0.0,106,1150
503437,291,23,0.0,97,423
503844,291,2,0.0,3,391
504583,291,14,0.0,48,1313
505085,291,19,0.2,30,1334
505297,291,21,0.2,33,815
505722,291,23,0.0,108,579
506975,291,21,0.0,76,87
507878,291,2,0.0,63,547
508183,291,7,0.0,17,230
508505,291,15,0.0,53,1076
508925,291,7,0.0,90,550
509003,291,8,0.1,18,214
509008,291,16,0.0,89,806
509207,291,5,0.0,112,120
509685,291,22,0.0,36,573
509723,291,25,0.1,28,1369
510651,291,19,0.0,93,892
510841,291,4,0.0,126,938
510983,291,22,0.0,1,1340
511487,291,5,0.0,15,1207
512061,291,5,0.0,70,14
512364,291,9,0.0,127,301
512888,291,12,0.0,57,905
512964,291,16,0.0,26,1307
513140,291,10,0.0,74,1131
513207,291,3,0.0,18,988
513219,291,19,0.1,92,116
513229,291,2,0.0,53,1415
513360,291,13,0.2,92,741
513902,291,4,0.0,23,814
514018,291,20,0.0,68,1310
514106,291,14,0.0,101,381
514321,291,2,0.0,88,189
514723,291,6,0.0,109,1034
515705,291,15,0.0,36,734
515904,291,25,0.0,37,237
516488,291,1,0.1,50,10
517219,291,18,0.0,124,751
517291,291,10,0.0,74,889
517329,291,14,0.1,27,14
519381,291,2,0.0,97,1283
519660,291,18,0.0,1,820
519735,291,25,0.2,7,1143
519875,291,8,0.0,45,1233
520499,291,18,0.0,72,763
520851,291,20,0.0,104,965
521036,291,10,0.2,64,64
521251,291,10,0.0,17,509
521958,291,18,0.0,92,1012
522528,291,24,0.0,101,50
522777,291,13,0.0,101,385
523989,291,12,0.2,29,342
525025,291,19,0.0,126,1044
525882,291,24,0.0,56,108
526338,291,12,0.0,128,1295
526540,291,8,0.2,121,480
527141,291,14,0.0,49,1093
527718,291,22,0.0,54,130
528079,291,2,0.2,10,1165
528641,291,11,0.0,65,865
528706,291,14,0.0,36,412
529205,291,23,0.0,53,23
531429,291,9,0.2,84,1218
531924,291,21,0.0,62,515
532064,291,2,0.0,43,1379
533927,291,17,0.0,39,171
533978,291,4,0.0,111,379
534150,291,2,0.2,123,966
534319,291,15,0.0,91,1354
535114,291,5,0.0,66,86
535569,291,12,0.2,64,1429
535679,291,19,0.0,122,1297
536295,291,7,0.0,14,8
536663,291,15,0.0,19,914
536948,291,19,0.0,46,337
539697,291,13,0.0,17,511
540028,291,24,0.0,93,871
540752,291,5,0.1,86,1388
540951,291,19,0.0,45,779
541541,291,4,0.0,102,257
541714,291,8,0.0,20,1266
542684,291,3,0.0,66,822
543360,291,21,0.0,117,1138
543464,291,9,0.0,69,355
543587,291,1,0.0,75,904
543889,291,24,0.0,3,1062
545444,291,24,0.0,9,848
545530,291,14,0.1,113,1202
545649,291,20,0.2,13,567
545790,291,21,0.1,127,1176
546154,291,25,0.0,83,31
546163,291,3,0.2,17,1045
546538,291,17,0.0,7,488
547394,291,13,0.1,77,594
548784,291,8,0.1,109,5
549218,291,9,0.0,1,977
549435,291,6,0.0,54,123
550243,291,16,0.0,86,1216
550362,291,24,0.1,20,571
550693,291,5,0.0,46,153
550768,291,4,0.0,92,420
552625,291,18,0.0,49,1126
552714,291,22,0.0,26,155
553664,291,9,0.0,99,1247
553724,291,24,0.0,7,346
553936,291,23,0.0,86,1142
553964,291,13,0.0,108,704
554170,291,8,0.0,61,539
554280,291,8,0.1,112,728
554636,291,3,0.0,81,1401
554961,291,7,0.0,115,490
555075,291,9,0.2,10,615
555164,291,17,0.1,104,1346
555294,291,1,0.0,57,128
555515,291,14,0.0,73,513
555936,291,21,0.0,98,629
556429,291,2,0.0,100,857
556754,291,8,0.0,111,869
556864,291,12,0.0,67,666
557156,291,18,0.0,57,643
557235,291,13,0.0,103,1270
557998,291,2,0.0,68,800
558493,291,25,0.0,32,433
558541,291,22,0.0,70,729
559087,291,24,0.0,16,1400
559530,291,18,0.0,90,688
559639,291,1,0.0,50,1072
560040,291,25,0.0,92,148
561796,291,11,0.0,65,337
561867,291,21,0.0,74,114
562537,291,16,0.0,82,990
562621,291,19,0.0,48,939
562719,291,23,0.2,6,1049
563090,291,6,0.0,33,864
564444,291,2,0.0,26,1279
564577,291,6,0.0,124,406
564980,291,14,0.1,40,77
565235,291,20,0.0,43,718
565389,291,9,0.2,95,1009
565481,291,9,0.1,56,896
566107,291,21,0.0,15,1405
567125,291,3,0.0,72,26
567420,291,17,0.0,25,1357
567710,291,14,0.0,75,1325
568181,291,17,0.0,68,54
568196,291,17,0.1,23,1067
569432,291,6,0.0,49,949
569509,291,18,0.0,33,614
569746,291,17,0.1,39,437
572461,291,17,0.1,13,218
572570,291,10,0.0,79,789
573899,291,19,0.0,68,1125
575103,291,13,0.0,44,1358
575194,291,2,0.2,71,35
575507,291,13,0.0,71,501
575716,291,11,0.0,58,1164
576254,291,19,0.2,86,1328
577151,291,4,0.0,22,553
577172,291,4,0.0,8,1076
577286,291,9,0.0,24,1264
578081,291,9,0.0,23,1380
578433,291,1,0.0,7,1223
579422,291,20,0.0,123,90
579591,291,23,0.2,1,623
580085,291,23,0.0,127,847
580118,291,17,0.0,73,351
580559,291,11,0.0,101,838
580788,291,21,0.0,101,1198
581068,291,20,0.0,55,733
582104,291,19,0.0,89,1143
582153,291,12,0.2,103,714
582309,291,8,0.0,51,347
583023,291,17,0.0,9,345
583390,291,4,0.0,71,1383
584913,291,24,0.0,16,1336
585415,291,18,0.0,43,996
585776,291,9,0.0,74,906
585868,291,18,0.0,119,512
586845,291,11,0.0,20,1363
587388,291,3,0.0,52,267
587703,291,19,0.0,13,110
587773,291,13,0.0,119,493
587829,291,25,0.0,72,1190
588032,291,10,0.0,50,441
589512,291,3,0.0,9,905
590320,291,23,0.0,65,71
590959,291,11,0.0,56,877
591361,291,6,0.0,96,1095
591855,291,9,0.0,116,1316
592369,291,23,0.0,17,128
592563,291,3,0.0,46,960
592935,291,13,0.0,44,922
593459,291,1,0.0,80,371
594673,291,5,0.0,122,726
594891,291,4,0.0,68,779
595680,291,16,0.1,83,713
595740,291,25,0.0,124,776
595953,291,2,0.0,58,1256
596312,291,22,0.0,70,1084
596661,291,21,0.0,109,1428
597118,291,7,0.0,21,1107
597543,291,25,0.0,67,297
597639,291,13,0.0,113,43
597735,291,25,0.0,37,686
599473,291,20,0.0,9,844
599615,291,2,0.0,110,850
599733,291,15,0.0,115,164
600258,291,21,0.0,61,1227
600465,291,10,0.1,12,1015
601127,291,8,0.0,49,819
601175,291,23,0.0,8,916
601437,291,7,0.0,78,635
601758,291,16,0.1,5,175
602026,291,24,0.0,128,228
602332,291,16,0.0,56,1191
603135,291,23,0.0,80,1300
603206,291,1,0.2,98,27
603875,291,21,0.2,84,1265
604533,291,24,0.0,51,654
604753,291,12,0.0,105,1034
604804,291,20,0.0,96,549
605528,291,11,0.2,24,744
605628,291,3,0.1,78,915
605726,291,5,0.2,113,829
608286,291,5,0.0,32,1426
608564,291,18,0.0,123,144
608939,291,16,0.0,81,789
609012,291,14,0.0,47,1330
609163,291,18,0.0,58,206
610200,291,15,0.0,61,1012
611086,291,22,0.0,104,37
611464,291,24,0.0,28,949
611784,291,7,0.0,104,566
611827,291,2,0.0,80,1175
611873,291,16,0.2,109,119
612154,291,6,0.1,89,611
612232,291,25,0.1,80,918
613041,291,4,0.0,72,77
614361,291,9,0.0,7,1147
614443,291,19,0.0,32,483
614617,291,25,0.0,122,627
615510,291,25,0.0,85,278
616631,291,12,0.0,64,584
616644,291,5,0.0,116,1105
617968,291,23,0.0,71,683
618923,291,25,0.1,88,1078
619100,291,5,0.0,86,540
619361,291,2,0.0,20,102
619755,291,9,0.1,40,771
620209,291,3,0.0,4,723
620556,291,18,0.0,100,826
621810,291,19,0.0,113,1043
622684,291,10,0.0,89,1345
624032,291,23,0.0,97,1425
624289,291,23,0.0,124,1382
624455,291,10,0.2,3,155
625025,291,18,0.0,100,1213
625288,291,3,0.0,17,380
625957,291,22,0.0,78,575
626389,291,13,0.0,85,1265
626870,291,9,0.0,42,605
626990,291,10,0.1,3,469
627096,291,18,0.0,55,362
627449,291,14,0.0,54,876
627599,291,12,0.0,9,1196
628944,291,6,0.0,56,779
629023,291,10,0.0,73,789
629100,291,11,0.0,5,579
629191,291,5,0.0,98,414
630251,291,10,0.0,70,1377
630849,291,9,0.0,41,209
631605,291,12,0.1,3,765
633414,291,22,0.1,26,493
634000,291,5,0.2,22,823
634317,291,18,0.0,98,589
635867,291,9,0.0,81,1249
636233,291,11,0.0,103,1038
636285,291,8,0.0,35,929
636407,291,23,0.0,110,1029
636629,291,8,0.0,41,825
636853,291,14,0.0,104,835
637174,291,20,0.0,127,311
637202,291,19,0.0,63,936
638101,291,2,0.0,93,82
639498,291,25,0.2,15,464
640808,291,13,0.0,103,15
643439,291,11,0.0,28,599
643587,291,12,0.0,7,494
643616,291,8,0.0,42,585
643632,291,10,0.0,86,682
644088,291,21,0.1,62,258
644676,291,7,0.0,102,1086
645432,291,14,0.0,61,405
646358,291,3,0.0,74,132
646771,291,16,0.0,99,170
647181,291,17,0.0,5,437
648080,291,25,0.0,86,1285
648224,291,21,0.1,4,760
648796,291,4,0.0,84,1367
648865,291,1,0.0,122,1024
649136,291,22,0.0,94,371
649842,291,12,0.0,1,816
650041,291,5,0.1,52,236
650346,291,8,0.2,124,986
651081,291,19,0.0,79,1033
652453,291,6,0.0,26,1138
652473,291,5,0.0,5,902
653501,291,18,0.0,114,1212
654302,291,15,0.0,30,550
655541,291,10,0.0,81,660
656300,291,14,0.0,9,1300
656573,291,15,0.0,2,1128
656798,291,11,0.0,110,25
656991,291,7,0.0,12,257
656999,291,12,0.0,85,1245
657328,291,9,0.0,62,112
657827,291,23,0.1,106,567
658851,291,15,0.0,85,1316
659503,291,3,0.0,95,61
659808,291,3,0.0,7,644
660020,291,15,0.0,99,1313
660321,291,21,0.2,0,632
660553,291,16,0.1,95,102
661069,291,7,0.0,25,1323
661453,291,5,0.0,80,28
662062,291,20,0.0,76,1238
663325,291,19,0.0,38,1030
663874,291,8,0.0,74,333
664076,291,25,0.0,44,1298
664372,291,5,0.1,4,78
664917,291,23,0.0,81,357
665170,291,11,0.1,18,494
665484,291,5,0.1,119,850
665727,291,5,0.0,62,875
665810,291,12,0.1,116,928
665879,291,13,0.0,71,1301
666228,291,21,0.0,85,732
666786,291,25,0.0,65,262
666939,291,1,0.0,39,285
666948,291,10,0.0,96,218
667132,291,17,0.0,100,669
668420,291,16,0.0,31,712
668668,291,9,0.0,1,666
669018,291,20,0.0,91,1120
669794,291,3,0.0,22,715
670106,291,20,0.0,55,1248
670243,291,3,0.0,1,903
670270,291,14,0.0,89,555
671061,291,7,0.1,62,927
672928,291,9,0.0,23,574
673140,291,22,0.0,108,968
673322,291,18,0.0,1,512
673502,291,20,0.0,32,1168
673694,291,4,0.0,59,1135
673719,291,9,0.1,2,1281
673959,291,12,0.0,95,1180
675033,291,21,0.0,43,1260
675504,291,25,0.0,62,842
676161,291,10,0.1,36,674
676202,291,18,0.0,41,1095
676728,291,4,0.0,48,1416
677418,291,19,0.0,18,1337
677488,291,17,0.0,24,1078
678331,291,2,0.0,80,217
678525,291,8,0.0,44,480
678986,291,4,0.0,95,140
679192,291,4,0.0,22,687
679642,291,15,0.0,51,1349
680148,291,21,0.0,11,790
680229,291,11,0.0,70,968
681249,291,7,0.1,119,897
681934,291,1,0.0,67,916
682125,291,23,0.0,69,1254
683070,291,25,0.0,108,1246
683151,291,23,0.0,34,285
683184,291,11,0.0,113,10
683700,291,21,0.0,18,1304
684414,291,10,0.0,14,463
685320,291,17,0.1,33,1368
686040,291,12,0.0,43,209
686694,291,15,0.2,20,198
686849,291,4,0.2,120,678
687968,291,12,0.0,64,1189
688175,291,8,0.0,2,387
688280,291,12,0.0,125,612
688643,291,9,0.0,52,622
689294,291,6,0.0,117,830
689460,291,10,0.0,3,567
689677,291,5,0.0,123,657
689775,291,7,0.0,64,72
690511,291,17,0.0,55,1252
691197,291,20,0.0,109,1397
691376,291,13,0.0,44,319
692119,291,7,0.1,45,674
693445,291,7,0.0,96,400
693448,291,25,0.0,32,815
693580,291,11,0.0,44,626
696032,291,7,0.1,61,1038
697766,291,20,0.2,33,820
697860,291,15,0.0,91,274
698498,291,6,0.2,2,1193
698607,291,23,0.0,89,153
698978,291,6,0.0,14,890
699645,291,25,0.0,6,633
700738,291,20,0.2,83,650
700856,291,6,0.0,88,499
702503,291,5,0.0,85,620
703086,291,18,0.0,86,459
703118,291,5,0.0,28,1147
703653,291,25,0.0,0,339
703671,291,17,0.0,58,74
703801,291,2,0.1,29,791
704066,291,22,0.2,65,267
704384,291,16,0.0,84,739
705325,291,12,0.0,27,976
705376,291,6,0.0,30,313
706010,291,14,0.1,6,1165
706428,291,21,0.1,85,356
706752,291,20,0.0,101,529
707867,291,2,0.2,124,695
707876,291,17,0.0,7,1417
707975,291,7,0.0,67,988
708016,291,19,0.0,122,1003
708031,291,17,0.0,118,103
708416,291,5,0.0,123,142
708971,291,12,0.0,81,253
709046,291,5,0.0,68,1303
709275,291,21,0.0,39,62
709536,291,11,0.0,119,758
709849,291,13,0.1,27,1319
710045,291,10,0.0,126,792
710319,291,19,0.0,5,268
710351,291,16,0.0,3,584
710465,291,8,0.0,36,1099
710497,291,9,0.0,79,370
710716,291,2,0.0,51,1026
711980,291,18,0.0,31,743
712322,291,16,0.0,126,658
712391,291,23,0.0,22,963
712539,291,25,0.0,81,238
712974,291,13,0.0,18,1005
713605,291,1,0.0,72,1402
713834,291,22,0.0,120,1342
714159,291,11,0.0,9,762
714774,291,2,0.0,74,124
714810,291,22,0.0,99,423
715570,291,23,0.1,100,1330
715717,291,20,0.0,16,438
716517,291,14,0.2,66,827
717214,291,21,0.0,51,1156
717696,291,22,0.0,124,480
718600,291,1,0.0,90,936
718603,291,17,0.0,78,162
718621,291,19,0.0,67,682
718707,291,5,0.1,27,293
718780,291,25,0.0,97,594
719147,291,16,0.0,93,1344
719800,291,13,0.0,115,589
719816,291,7,0.0,114,1060
720080,291,3,0.0,50,1281
720483,291,5,0.0,97,181
720600,291,24,0.0,26,426
721693,291,6,0.1,77,1314
721705,291,17,0.0,99,907
721957,291,17,0.0,31,236
722714,291,15,0.0,63,209
723296,291,1,0.0,58,555
723702,291,1,0.0,23,1160
724512,291,3,0.0,8,497
724599,291,16,0.0,93,367
724950,291,16,0.1,92,488
724977,291,18,0.2,35,373
725964,291,22,0.0,79,1004
726149,291,12,0.0,10,278
726215,291,18,0.0,75,1109
726266,291,25,0.0,84,1147
727147,291,15,0.0,92,972
727299,291,17,0.0,61,1192
727385,291,7,0.0,49,937
727777,291,23,0.0,29,1219
727900,291,22,0.0,6,995
728148,291,18,0.0,76,400
728219,291,2,0.0,110,1077
728269,291,20,0.0,76,536
728812,291,22,0.2,1,817
729112,291,19,0.0,60,749
729185,291,8,0.0,108,1153
729490,291,15,0.0,74,255
731716,291,1,0.0,44,861
732343,291,14,0.0,111,602
733677,291,15,0.1,4,445
733857,291,21,0.2,17,308
734236,291,21,0.0,6,1208
734334,291,18,0.0,124,863
734342,291,22,0.0,30,99
735395,291,22,0.0,56,733
736285,291,5,0.2,19,1222
736305,291,21,0.0,96,621
736353,291,7,0.0,97,575
736813,291,20,0.0,52,1215
736838,291,20,0.0,0,902
736908,291,19,0.0,63,484
737470,291,18,0.0,83,503
737490,291,24,0.2,87,944
738835,291,16,0.0,58,1043
738927,291,20,0.0,78,202
740073,291,13,0.0,73,831
741397,291,5,0.0,110,1159
741431,291,22,0.0,88,467
742188,291,23,0.2,87,899
742781,291,14,0.0,84,1405
744323,291,2,0.0,90,709
744840,291,22,0.0,90,369
744960,291,11,0.0,39,946
745605,291,24,0.0,102,1151
746325,291,10,0.0,120,676
746953,291,24,0.1,3,86
747002,291,24,0.2,82,570
747825,291,25,0.1,94,1235
747837,291,3,0.2,42,1269
748222,291,8,0.1,89,283
748492,291,10,0.0,26,678
748518,291,24,0.0,36,1156
750227,291,6,0.0,23,658
750688,291,25,0.0,118,264
751483,291,11,0.0,35,516
752476,291,24,0.0,63,461
752827,291,17,0.0,93,228
753769,291,12,0.0,70,1079
754004,291,24,0.0,44,621
754501,291,5,0.2,87,980
754813,291,1,0.0,0,904
755822,291,13,0.0,47,1294
755939,291,3,0.0,41,412
756351,291,5,0.2,68,27
756423,291,8,0.0,2,778
756510,291,15,0.0,89,62
756618,291,14,0.0,49,759
756851,291,1,0.0,23,504
756854,291,22,0.0,93,506
756915,291,5,0.0,69,1147
757488,291,5,0.0,71,882
757749,291,16,0.0,33,983
757783,291,9,0.2,55,533
757871,291,6,0.0,102,245
757888,291,10,0.1,49,1076
757925,291,17,0.0,64,95
757973,291,14,0.0,67,1263
758836,291,25,0.0,59,1078
759764,291,5,0.0,104,897
759810,291,14,0.0,45,244
759841,291,7,0.1,43,816
760771,291,14,0.0,100,180
760873,291,10,0.0,3,743
761841,291,25,0.0,93,855
761985,291,22,0.0,29,1103
763677,291,21,0.0,50,48
765940,291,1,0.0,53,415
766010,291,8,0.0,108,1366
767211,291,1,0.0,38,1233
767400,291,16,0.0,111,177
767902,291,10,0.0,56,733
768247,291,17,0.0,95,728
768293,291,21,0.0,125,652
768816,291,3,0.0,21,1081
769277,291,16,0.0,120,944
770280,291,3,0.0,62,1423
770298,291,11,0.0,32,347
770981,291,19,0.0,29,870
771572,291,1,0.2,36,53
772005,291,8,0.0,63,737
773339,291,25,0.0,42,1326
774839,291,16,0.0,112,834
776525,291,22,0.0,73,1385
776694,291,4,0.2,0,392
777051,291,24,0.0,93,1263
777303,291,24,0.0,103,78
779515,291,1,0.0,73,242
779626,291,3,0.0,37,1154
779793,291,13,0.0,100,769
780251,291,4,0.0,123,394
780782,291,15,0.0,58,104
781848,291,5,0.0,4,817
782884,291,1,0.0,33,475
783207,291,15,0.2,106,566
783467,291,18,0.0,43,100
783939,291,9,0.0,64,513
784276,291,22,0.0,76,160
784422,291,17,0.1,2,943
784641,291,18,0.0,102,652
785439,291,19,0.0,39,1083
785488,291,10,0.0,104,468
786329,291,14,0.1,9,854
786533,291,16,0.0,76,1046
786558,291,17,0.0,2,1064
787395,291,18,0.0,26,1172
787631,291,14,0.0,127,529
787756,291,5,0.0,88,694
788331,291,17,0.0,79,372
788576,291,11,0.0,2,1321
788631,291,16,0.0,91,714
788779,291,6,0.0,6,852
789894,291,1,0.0,16,239
790247,291,17,0.0,51,1022
791649,291,13,0.2,48,114
793063,291,19,0.0,115,1267
796395,291,3,0.0,88,97
796575,291,6,0.0,44,597
796610,291,23,0.0,15,550
796631,291,23,0.0,95,793
796998,291,25,0.0,119,1290
797269,291,12,0.0,118,390
797300,291,5,0.0,114,122
798049,291,8,0.0,108,1362
798252,291,12,0.0,17,644
798408,291,9,0.0,52,970
798631,291,6,0.2,80,906
798795,291,10,0.0,69,878
799174,291,12,0.1,97,264
799461,291,16,0.0,32,742
800580,291,17,0.0,113,974
801821,291,5,0.0,19,1089
802081,291,4,0.0,3,503
802295,291,8,0.1,47,682
803167,291,21,0.0,109,966
803686,291,25,0.0,56,520
804613,291,4,0.0,14,929
805999,291,7,0.0,53,1234
806337,291,25,0.0,96,1007
806356,291,17,0.0,90,801
808161,291,13,0.0,0,67
808766,291,10,0.0,63,903
808888,291,2,0.2,58,1349
809435,291,10,0.1,99,1109
809642,291,7,0.0,103,1105
810802,291,2,0.2,94,562
811323,291,19,0.0,123,1215
811700,291,13,0.0,120,720
812742,291,16,0.0,31,1255
813066,291,17,0.0,63,1010
813312,291,14,0.0,41,692
813930,291,8,0.0,59,826
815027,291,9,0.1,81,763
815171,291,11,0.0,95,1006
815491,291,2,0.0,13,526
817232,291,9,0.0,124,5
817304,291,5,0.2,91,722
817942,291,19,0.1,99,423
818026,291,1,0.2,51,1411
818280,291,5,0.0,25,1196
819269,291,1,0.0,66,809
819417,291,6,0.0,72,523
819705,291,13,0.2,72,685
820032,291,8,0.0,62,829
820949,291,3,0.0,31,418
821532,291,16,0.0,110,1370
821679,291,4,0.0,0,1130
821729,291,13,0.0,25,1184
822267,291,5,0.0,80,440
822579,291,22,0.0,50,917
822765,291,9,0.0,3,1017
823566,291,7,0.0,123,537
823588,291,22,0.0,0,560
823754,291,2,0.0,124,898
823947,291,16,0.0,39,398
824097,291,20,0.0,39,840
824907,291,3,0.0,11,1024
825025,291,1,0.0,8,646
825636,291,10,0.0,28,805
825647,291,10,0.0,58,611
825974,291,5,0.0,68,738
827799,291,7,0.0,67,378
828223,291,10,0.0,32,1346
828634,291,18,0.0,80,877
829675,291,22,0.0,117,1237
830412,291,9,0.0,0,843
830479,291,3,0.0,87,998
831195,291,25,0.0,12,753
831444,291,23,0.0,104,328
831727,291,2,0.0,53,860
832200,291,11,0.0,120,779
832449,291,3,0.2,104,1317
832527,291,8,0.0,35,1308
832853,291,11,0.1,53,1374
833259,291,9,0.0,125,467
833357,291,22,0.0,48,1394
833360,291,6,0.0,119,428
834422,291,2,0.0,60,1332
835009,291,12,0.0,19,590
835052,291,10,0.0,87,184
837384,291,19,0.0,40,458
837803,291,1,0.0,88,615
838574,291,11,0.0,80,339
838963,291,18,0.0,124,609
839235,291,11,0.0,115,48
840195,291,18,0.0,112,1258
840396,291,23,0.0,60,234
840653,291,11,0.0,24,937
841182,291,20,0.0,6,866
841218,291,10,0.0,41,81
841847,291,16,0.0,55,608
842182,291,11,0.0,53,1009
842351,291,15,0.0,95,99
843110,291,3,0.1,67,27
843160,291,9,0.0,39,361
843864,291,10,0.0,110,279
843884,291,3,0.0,40,1313
844655,291,23,0.2,30,119
844752,291,2,0.0,101,435
845451,291,6,0.0,79,1318
845813,291,5,0.1,31,132
846026,291,12,0.0,60,1425
846213,291,7,0.0,78,1090
846420,291,6,0.1,17,657
847146,291,7,0.0,59,816
847148,291,2,0.0,66,1146
847801,291,6,0.0,28,690
848321,291,25,0.0,119,1255
848943,291,1,0.1,10,619
849593,291,17,0.0,111,1206
850435,291,20,0.0,101,999
850889,291,9,0.0,5,793
851119,291,16,0.1,6,298
851739,291,25,0.1,102,1224
851743,291,11,0.1,46,741
853691,291,8,0.1,124,764
853764,291,23,0.0,2,838
