Quantity,Discount,SalesDate,SalesTime
10,0,120,676
24,0.1,3,86
24,0.2,82,570
25,0.1,94,1235
3,0.2,42,1269
8,0.1,89,283
10,0,26,678
24,0,36,1156
6,0,23,658
25,0,118,264
11,0,35,516
24,0,63,461
17,0,93,228
12,0,70,1079
24,0,44,621
5,0.2,87,980
1,0,0,904
13,0,47,1294
3,0,41,412
5,0.2,68,27
8,0,2,778
15,0,89,62
14,0,49,759
1,0,23,504
22,0,93,506
5,0,69,1147
5,0,71,882
16,0,33,983
9,0.2,55,533
6,0,102,245
10,0.1,49,1076
17,0,64,95
14,0,67,1263
25,0,59,1078
5,0,104,897
14,0,45,244
7,0.1,43,816
14,0,100,180
10,0,3,743
25,0,93,855
22,0,29,1103
21,0,50,48
1,0,53,415
8,0,108,1366
1,0,38,1233
16,0,111,177
10,0,56,733
17,0,95,728
21,0,125,652
3,0,21,1081
16,0,120,944
3,0,62,1423
11,0,32,347
19,0,29,870
1,0.2,36,53
8,0,63,737
25,0,42,1326
16,0,112,834
22,0,73,1385
4,0.2,0,392
24,0,93,1263
24,0,103,78
1,0,73,242
3,0,37,1154
13,0,100,769
4,0,123,394
15,0,58,104
5,0,4,817
1,0,33,475
15,0.2,106,566
18,0,43,100
9,0,64,513
22,0,76,160
17,0.1,2,943
18,0,102,652
19,0,39,1083
10,0,104,468
14,0.1,9,854
16,0,76,1046
17,0,2,1064
18,0,26,1172
14,0,127,529
5,0,88,694
17,0,79,372
11,0,2,1321
16,0,91,714
6,0,6,852
1,0,16,239
17,0,51,1022
13,0.2,48,114
19,0,115,1267
3,0,88,97
6,0,44,597
23,0,15,550
23,0,95,793
25,0,119,1290
12,0,118,390
5,0,114,122
8,0,108,1362
12,0,17,644
9,0,52,970
6,0.2,80,906
10,0,69,878
12,0.1,97,264
16,0,32,742
17,0,113,974
5,0,19,1089
4,0,3,503
8,0.1,47,682
21,0,109,966
25,0,56,520
4,0,14,929
7,0,53,1234
25,0,96,1007
17,0,90,801
13,0,0,67
10,0,63,903
2,0.2,58,1349
10,0.1,99,1109
7,0,103,1105
2,0.2,94,562
19,0,123,1215
13,0,120,720
16,0,31,1255
17,0,63,1010
14,0,41,692
8,0,59,826
9,0.1,81,763
11,0,95,1006
2,0,13,526
9,0,124,5
5,0.2,91,722
19,0.1,99,423
1,0.2,51,1411
5,0,25,1196
1,0,66,809
6,0,72,523
13,0.2,72,685
8,0,62,829
3,0,31,418
16,0,110,1370
4,0,0,1130
13,0,25,1184
5,0,80,440
22,0,50,917
9,0,3,1017
7,0,123,537
22,0,0,560
2,0,124,898
16,0,39,398
20,0,39,840
3,0,11,1024
1,0,8,646
10,0,28,805
10,0,58,611
5,0,68,738
7,0,67,378
10,0,32,1346
18,0,80,877
22,0,117,1237
9,0,0,843
3,0,87,998
25,0,12,753
23,0,104,328
2,0,53,860
11,0,120,779
3,0.2,104,1317
8,0,35,1308
11,0.1,53,1374
9,0,125,467
22,0,48,1394
6,0,119,428
2,0,60,1332
12,0,19,590
10,0,87,184
19,0,40,458
1,0,88,615
11,0,80,339
18,0,124,609
11,0,115,48
18,0,112,1258
23,0,60,234
11,0,24,937
20,0,6,866
10,0,41,81
16,0,55,608
11,0,53,1009
15,0,95,99
3,0.1,67,27
9,0,39,361
10,0,110,279
3,0,40,1313
23,0.2,30,119
2,0,101,435
6,0,79,1318
5,0.1,31,132
12,0,60,1425
7,0,78,1090
6,0.1,17,657
7,0,59,816
2,0,66,1146
6,0,28,690
25,0,119,1255
1,0.1,10,619
17,0,111,1206
20,0,101,999
9,0,5,793
16,0.1,6,298
25,0.1,102,1224
11,0.1,46,741
8,0.1,124,764
23,0,2,838
12,0,84,757
10,0,57,548
9,0,1,253
14,0,64,1142
1,0,75,201
4,0,83,1236
1,0,31,36
11,0,8,1259
14,0,43,1021
6,0,74,653
17,0.2,107,120
4,0,1,347
1,0,37,252
20,0,106,220
20,0,86,1137
21,0,109,718
2,0.1,128,918
4,0.1,34,1162
11,0.2,91,592
13,0,33,65
5,0,70,257
6,0,64,419
13,0,22,920
9,0,54,578
17,0.1,125,1088
20,0,56,648
3,0.2,57,354
17,0.1,89,1164
3,0,74,907
9,0,35,226
20,0,54,220
4,0,23,346
13,0,67,1138
6,0.2,106,200
9,0,40,1176
19,0,90,720
19,0,1,947
13,0.2,109,1389
25,0.1,96,213
12,0,77,422
3,0,102,708
24,0,62,306
2,0,83,110
8,0,71,253
15,0,77,1191
13,0,71,1128
4,0,55,472
21,0,33,232
4,0,126,152
11,0.1,51,1290
2,0,76,1382
3,0,116,800
3,0,9,796
19,0,82,830
21,0,75,874
20,0,80,493
9,0,116,1275
23,0.2,80,1203
16,0,119,862
12,0,15,914
12,0,24,1093
12,0,4,794
9,0,83,1403
5,0.1,94,224
3,0,117,1193
2,0.1,45,1128
6,0,124,575
25,0,123,329
3,0,27,471
10,0,95,1353
11,0,3,196
19,0,73,1021
11,0,10,765
17,0,126,470
10,0,47,1379
14,0,47,533
23,0,18,1237
10,0.1,128,1088
15,0.2,54,965
16,0.1,66,668
14,0,32,260
24,0,48,976
16,0,57,1134
13,0.2,62,1190
9,0,73,404
23,0,17,5
13,0,75,986
12,0,79,707
6,0,51,323
11,0,116,1424
2,0,118,818
16,0.1,80,473
23,0,55,953
20,0,78,1228
17,0,113,1044
18,0,103,1334
13,0.1,31,600
11,0,18,269
5,0,97,671
2,0,84,633
6,0,22,817
18,0.1,105,273
13,0,53,522
18,0,114,478
4,0,34,1225
6,0,65,726
12,0,46,791
4,0,70,1340
25,0,90,283
3,0.2,18,1388
17,0,38,210
11,0,62,867
18,0.2,83,558
20,0,64,580
23,0,128,893
25,0,32,227
4,0,82,1369
7,0,21,1369
22,0,77,423
16,0,98,685
21,0,91,5
10,0,81,527
14,0,123,692
8,0.1,21,1374
25,0,1,882
18,0,116,144
11,0,31,15
1,0,73,811
12,0.2,98,1411
19,0,33,502
11,0,57,969
22,0,55,427
1,0,27,1190
12,0,127,580
24,0,7,754
25,0.1,30,1375
17,0.2,28,711
22,0,36,1188
3,0,101,378
8,0,1,1115
11,0,20,446
6,0,102,872
1,0.2,113,1183
5,0,4,415
16,0.1,94,253
18,0,77,880
7,0,42,781
8,0.1,123,337
21,0,69,924
25,0,110,1378
13,0,70,1050
8,0,26,477
22,0,43,1077
9,0,12,934
20,0,58,1341
24,0,91,278
2,0,81,1126
19,0,115,625
18,0,118,302
3,0,41,1013
9,0,104,311
6,0,110,1020
18,0,63,1356
21,0.1,69,1314
25,0.1,56,388
21,0,62,246
1,0,89,9
13,0.2,109,814
12,0.1,28,396
5,0.2,90,347
3,0,92,140
6,0,109,697
1,0,6,1257
5,0,87,576
17,0,84,1408
14,0.2,100,332
5,0,94,519
13,0.1,83,1198
25,0.1,26,1424
3,0,110,1139
20,0.1,110,1291
4,0,102,718
9,0,112,538
2,0,104,721
24,0,19,653
6,0,49,16
22,0.2,14,1253
25,0,59,997
18,0,29,837
8,0,47,997
25,0,14,117
9,0,76,1035
6,0,57,974
8,0,52,655
10,0,82,61
4,0.2,101,747
9,0,51,1120
1,0,37,12
21,0,84,1288
22,0.2,73,1154
5,0,79,1131
23,0,80,284
2,0,86,280
25,0,35,924
8,0,89,298
22,0,71,1018
11,0,44,649
18,0,71,912
20,0,30,175
9,0,54,258
8,0,123,1007
15,0,83,1008
19,0,126,755
2,0,127,1412
7,0,60,583
15,0,107,683
18,0,81,357
10,0.2,38,1133
16,0,91,959
25,0,128,1259
12,0,89,597
7,0,120,1252
6,0,50,1014
5,0,65,56
12,0,112,1198
7,0,77,698
5,0,79,1014
3,0.1,127,1076
23,0.1,40,657
19,0,56,1337
11,0,81,187
6,0,27,500
23,0,93,1203
12,0.1,83,655
10,0,85,1143
4,0,105,874
1,0,53,1268
13,0,71,1199
20,0,10,1136
4,0,55,234
25,0,100,915
13,0,40,578
3,0,69,1392
18,0,123,119
10,0,60,559
23,0.2,38,776
25,0.1,74,776
17,0.1,69,1126
12,0,55,489
7,0,104,315
22,0,52,1321
6,0,83,892
15,0,14,965
21,0.2,50,240
22,0.2,36,169
18,0,0,577
24,0,56,1142
21,0,34,897
2,0,121,260
9,0.1,125,578
6,0,31,701
10,0,44,195
1,0,62,1400
14,0,29,528
10,0,115,1346
2,0,76,848
4,0,42,688
13,0,120,1407
16,0.2,91,694
10,0,60,335
4,0.2,114,572
24,0,10,642
10,0,2,686
15,0,113,1024
18,0,26,217
2,0,24,159
3,0,45,321
2,0,14,322
7,0,84,857
23,0,14,187
24,0,68,1292
2,0.1,103,1206
3,0,25,112
7,0,71,252
15,0.1,42,169
25,0,37,1011
11,0,89,930
24,0,92,698
22,0,57,1334
1,0,63,936
23,0,98,1288
9,0,41,620
5,0,59,328
20,0.2,97,830
14,0,42,119
10,0.1,64,418
21,0,21,297
10,0,102,247
19,0,49,236
21,0,50,857
6,0,44,939
5,0,117,1429
19,0,18,491
11,0,75,769
18,0,34,543
20,0,29,108
11,0,18,408
15,0,102,456
22,0,84,252
20,0,123,6
10,0,36,982
25,0,66,1341
20,0,7,1066
10,0,67,799
10,0.1,34,1364
22,0.1,107,817
22,0,117,960
11,0,68,746
10,0,61,1176
14,0,95,1027
20,0,94,743
23,0,123,1219
10,0,55,794
5,0,116,1250
6,0,59,831
12,0,58,81
6,0,10,363
9,0.2,113,1248
19,0.2,109,807
22,0.1,61,103
10,0,35,131
6,0,86,1367
11,0,93,17
6,0,56,965
11,0,55,395
10,0,82,1351
24,0,104,725
9,0,44,817
15,0,31,854
21,0,77,40
18,0,41,998
22,0,125,54
4,0.2,72,1003
15,0.1,119,241
24,0,1,206
14,0,10,252
3,0,40,1264
25,0,70,953
9,0.2,59,835
21,0.1,62,528
19,0,14,379
14,0,53,318
21,0,51,663
24,0.2,27,1133
23,0,87,597
20,0,22,1353
20,0,73,1124
18,0,105,623
4,0,74,1392
3,0,114,28
24,0,81,1146
15,0,77,649
20,0.2,80,1141
8,0,3,1312
7,0.1,103,1305
12,0,91,1160
24,0,116,806
21,0,18,1378
11,0,106,96
17,0,57,88
23,0,6,313
15,0,81,954
24,0,89,195
8,0,72,859
16,0.1,54,166
6,0,26,798
20,0.2,90,737
8,0.2,58,756
25,0,108,38
9,0,125,1085
10,0,26,841
12,0,70,730
10,0,85,415
23,0,70,347
16,0,113,1373
6,0,127,1254
7,0.2,101,552
19,0,66,1016
4,0,65,198
12,0.1,118,1381
11,0,49,1299
10,0.1,72,163
22,0,24,107
16,0,8,819
23,0,120,251
15,0.2,107,765
6,0,7,1224
12,0,116,213
25,0,62,179
12,0,107,1012
8,0,40,1170
2,0,85,1020
9,0,29,1012
8,0,106,17
3,0,82,1227
13,0,120,608
7,0,19,492
1,0.1,16,850
16,0,3,338
17,0,69,1152
21,0,127,929
13,0,1,1404
17,0,50,641
22,0,14,903
2,0,50,653
16,0,54,874
4,0,101,956
9,0.2,20,306
16,0,17,885
9,0,2,1255
11,0,29,1214
22,0,52,63
25,0,17,1135
21,0,23,250
23,0.2,98,318
18,0,117,1273
12,0,96,839
8,0,10,976
3,0.2,20,590
15,0,122,1265
15,0,76,425
9,0,73,1030
3,0.2,2,837
16,0,31,374
13,0,96,1140
1,0,126,99
9,0,34,1330
9,0,97,1112
16,0,18,1139
5,0.2,35,741
4,0,113,949
5,0,17,495
25,0.2,81,624
14,0,83,1434
6,0,109,1225
1,0,33,1081
23,0,75,907
3,0.2,54,437
12,0,77,221
15,0,34,554
14,0,36,161
18,0,118,1019
9,0,17,1246
18,0,99,134
10,0,93,1256
7,0,76,771
15,0.2,10,1231
12,0,62,1190
1,0,67,701
23,0.2,78,907
24,0,106,175
22,0,59,1112
20,0,101,1253
19,0,110,53
19,0.2,64,817
7,0,54,721
8,0,128,997
1,0,17,371
25,0,6,527
14,0,85,963
10,0,65,1398
22,0.2,52,1203
8,0,74,820
8,0,86,1267
22,0,100,736
21,0.1,11,755
23,0,92,177
8,0,3,594
21,0,93,274
21,0,49,702
11,0.1,55,870
12,0,11,33
18,0,121,450
6,0.1,14,74
7,0,127,944
15,0,18,919
25,0,71,583
1,0,55,625
21,0,84,851
23,0,30,196
7,0,73,172
5,0,91,458
19,0,89,531
16,0,118,143
9,0,3,1369
23,0,32,1293
24,0.2,18,373
2,0,98,1152
5,0.1,42,901
2,0.1,83,480
11,0,119,1197
3,0,9,1400
13,0.2,33,3
7,0,32,72
11,0,22,1238
19,0.2,10,1413
3,0.2,46,1298
20,0.1,110,59
25,0,107,256
18,0,123,240
17,0,43,291
13,0,108,622
1,0,49,1161
5,0,122,996
11,0.1,116,311
8,0,44,269
15,0,96,1085
10,0,60,141
14,0,22,1306
10,0.1,114,874
9,0,106,759
17,0,112,24
15,0,61,1067
3,0,84,754
25,0,1,341
12,0,38,100
22,0,79,670
6,0,62,494
4,0,70,744
19,0.2,29,1040
19,0,117,1111
13,0,70,597
14,0,67,1251
10,0,125,938
16,0,112,381
8,0,31,1191
22,0,97,992
5,0,123,151
17,0,78,372
5,0,67,752
1,0,56,1236
19,0,97,1263
8,0,58,1217
7,0,76,366
25,0,97,840
17,0,112,161
10,0.2,2,516
13,0,119,1401
13,0,72,914
3,0,51,1213
6,0,70,524
20,0,66,568
16,0.1,9,686
11,0.2,50,395
22,0,90,799
4,0,62,329
11,0.1,86,463
8,0,36,1088
3,0,73,797
3,0,38,899
4,0.2,8,1120
11,0,31,32
4,0,17,1282
6,0,20,221
10,0,60,701
22,0,82,464
13,0.1,39,254
14,0,20,261
18,0.2,103,142
14,0,119,602
18,0.1,92,1417
15,0,11,67
21,0.1,97,728
15,0,12,94
15,0.1,16,161
9,0,89,995
15,0,90,830
24,0,116,464
23,0,63,523
10,0.1,84,146
13,0,92,415
16,0,128,318
10,0,77,1323
8,0,10,430
20,0,101,213
22,0,15,329
12,0.1,85,189
7,0,88,1229
1,0,79,1355
20,0,61,811
8,0,83,1208
6,0,28,1415
16,0.2,84,1037
21,0,103,310
11,0,41,363
4,0,81,1205
10,0,69,734
22,0,35,1023
19,0,35,839
12,0.2,54,1294
19,0.2,36,1009
9,0,27,1208
16,0,97,1108
21,0,95,844
23,0.2,21,604
14,0,104,347
13,0,9,1203
20,0,11,724
14,0,81,1057
5,0,28,1310
2,0,31,127
21,0,79,1254
3,0.2,35,696
3,0,72,797
11,0,122,219
3,0,112,36
6,0,14,910
11,0,83,1123
3,0,34,1214
25,0,57,410
19,0.1,116,971
14,0,127,997
17,0.1,58,78
15,0,42,894
18,0,52,1080
7,0,16,1203
21,0.1,10,949
18,0,41,743
22,0,2,352
1,0,35,486
6,0,29,1136
11,0,128,489
10,0,0,727
3,0,59,508
22,0,83,533
23,0.2,87,1122
7,0,106,135
17,0,15,753
10,0,4,997
14,0,102,176
18,0.2,99,219
12,0,122,12
2,0,117,271
4,0,20,34
2,0,24,622
20,0,102,591
3,0.1,126,1364
25,0,16,52
21,0,104,499
3,0.1,50,456
1,0,36,715
23,0,101,1086
25,0.2,90,75
21,0.2,55,128
7,0,83,438
24,0,92,912
18,0,52,521
2,0,102,1160
13,0,30,96
13,0.2,98,68
13,0.2,100,158
20,0,41,447
14,0,66,112
13,0,118,976
15,0,56,294
7,0,25,471
25,0,69,416
5,0,125,1427
14,0.1,110,1210
14,0,75,93
4,0,127,1041
23,0,96,972
5,0.2,1,1304
2,0,10,131
21,0,73,798
24,0,125,1011
19,0,4,213
15,0.1,61,1138
22,0,59,655
8,0,90,1068
15,0,6,206
7,0,77,936
7,0,74,573
8,0,22,1364
10,0.2,52,381
19,0,24,1306
9,0,44,656
1,0,92,850
15,0,31,845
5,0,117,37
12,0.1,54,894
22,0.2,58,1277
25,0.2,65,740
12,0,48,441
17,0.2,80,1070
2,0.2,69,668
17,0,54,821
11,0.1,116,419
20,0,124,1400
11,0,92,1404
1,0,2,338
22,0,57,1055
14,0,44,864
17,0,19,182
5,0,27,79
10,0,13,608
14,0,22,447
11,0,79,957
10,0,19,815
4,0.1,49,1102
4,0.2,18,62
17,0.2,97,1359
16,0,13,487
3,0,31,1262
6,0,90,927
4,0.2,10,494
7,0,28,508
21,0,48,1231
5,0,60,463
24,0,105,854
3,0,112,108
25,0.1,90,1434
14,0,91,1327
7,0,24,270
17,0,0,847
16,0,19,917
15,0,18,1003
23,0,106,966
25,0,110,1366
6,0,58,1032
25,0.1,23,1259
6,0,100,249
24,0,128,163
15,0,85,1346
23,0,18,105
23,0,33,754
19,0,20,163
24,0,49,222
9,0,2,665
10,0,115,1326
15,0,77,1420
18,0,3,1262
10,0,63,1169
25,0,30,714
19,0,12,1316
4,0,85,1391
14,0,46,344
23,0.1,43,716
13,0,80,1372
3,0,56,683
17,0.1,36,581
6,0,52,1215
9,0.2,72,1246
14,0,101,780
17,0,13,269
2,0,58,448
10,0,76,768
23,0,63,834
7,0.2,25,237
10,0,52,102
3,0,88,914
14,0,47,18
12,0,52,1150
11,0,96,1173
20,0.2,88,467
7,0.1,63,513
4,0.2,82,420
12,0,74,1250
25,0,105,398
22,0.1,39,1091
14,0,48,706
22,0.2,30,1213
6,0,91,219
10,0,37,705
1,0,126,786
16,0,100,485
15,0.2,89,793
16,0,7,680
23,0,10,640
6,0,38,1375
2,0.1,116,1163
17,0,126,106
5,0,118,844
7,0,47,866
6,0.1,68,371
24,0,74,703
2,0,82,1016
6,0,4,173
25,0,20,413
12,0,42,529
7,0,97,730
3,0,61,171
11,0,22,1246
10,0,7,1360
21,0.2,126,1138
2,0,0,857
24,0.1,90,564
19,0,109,52
2,0.2,97,421
4,0,87,857
15,0,67,82
18,0.2,47,376
25,0,90,1007
22,0.1,6,779
11,0,103,1059
20,0,97,1328
25,0,78,157
16,0,18,1326
13,0,78,850
10,0,13,225
13,0,49,126
23,0,75,360
16,0,70,188
15,0,38,484
5,0,118,542
20,0,27,678
21,0,45,1388
19,0,27,683
14,0.1,90,1439
14,0,17,177
23,0.1,62,438
7,0,91,594
14,0,70,627
11,0,4,348
18,0,73,474
22,0,121,1251
19,0,16,898
23,0,94,1326
23,0,127,1098
7,0,10,582
4,0,111,797
24,0,80,1295
12,0.2,124,238
15,0,18,948
10,0,89,878
4,0,56,376
4,0,3,1085
5,0,8,315
23,0,119,1399
3,0,23,311
16,0,8,350
25,0.2,110,1095
20,0,58,908
16,0,47,1411
12,0,76,743
6,0,23,625
15,0,45,148
20,0,88,1088
10,0.1,17,134
3,0,110,575
2,0,110,1191
9,0,93,666
9,0.1,111,986
22,0,58,911
15,0,39,59
1,0,112,746
17,0,48,1221
14,0,63,751
7,0,100,10
8,0,93,1341
14,0,73,62
15,0.1,63,589
11,0,71,756
3,0.2,88,573
9,0,58,451
6,0,21,369
10,0,117,771
22,0,40,944
1,0,17,519
19,0,67,1366
17,0,83,576
15,0,11,508
14,0,74,845
7,0,73,1013
19,0,115,308
21,0,103,691
12,0,55,508
17,0.1,107,468
1,0,49,766
4,0,43,279
17,0.1,31,284
17,0,25,628
7,0,5,1355
3,0,54,1402
19,0.2,83,45
13,0,55,951
4,0,118,102
1,0,65,164
12,0,39,302
19,0,68,739
1,0,90,219
23,0,34,922
6,0,85,70
9,0,90,512
24,0,125,440
9,0,60,1036
24,0,115,798
17,0,76,587
16,0,23,283
3,0.1,24,625
19,0,106,1248
11,0,82,585
17,0,114,531
18,0.1,59,2
17,0,22,572
6,0,89,765
6,0,14,915
15,0.1,32,1274
19,0,44,882
24,0,41,688
21,0,9,244
21,0,55,201
20,0,9,528
5,0.1,49,541
10,0,41,546
20,0,59,872
9,0,12,610
23,0,89,793
22,0.1,127,1214
13,0,72,945
12,0,122,1218
10,0.2,92,1070
13,0,68,477
14,0,47,511
9,0.2,6,338
18,0,97,1272
22,0,58,241
8,0,115,1116
21,0,55,927
12,0.2,111,1284
2,0,29,989
21,0,71,787
23,0,117,222
15,0,25,433
3,0,60,1132
9,0,111,762
24,0,80,1086
6,0,33,260
21,0.1,61,874
15,0,3,947
22,0.2,11,585
15,0.2,31,158
20,0,106,727
16,0,11,1181
20,0,110,1229
9,0,51,726
23,0,83,307
23,0,104,1023
11,0,60,261
20,0,15,134
17,0,51,350
8,0,16,814
3,0.1,63,517
8,0,34,777
21,0,33,1092
14,0,51,820
9,0,21,953
14,0,25,953
18,0,122,279
13,0.1,66,1286
9,0,93,477
25,0,57,1400
6,0,105,330
20,0,98,1127
6,0,50,954
7,0.2,27,69
17,0,47,1134
13,0,74,690
24,0,111,177
1,0,58,1282
8,0,57,586
17,0,58,267
19,0.1,66,898
1,0.2,8,285
15,0.2,66,845
5,0,39,602
8,0,30,439
1,0,63,264
18,0,84,432
6,0,114,452
9,0,42,352
2,0.2,93,980
25,0,28,427
17,0,111,1062
2,0,120,1298
19,0,74,668
6,0,115,1182
21,0,47,519
7,0,103,726
18,0,63,989
9,0,68,53
13,0,14,1283
4,0,117,625
2,0.2,0,1328
22,0,128,650
6,0,70,1170
22,0.1,1,895
19,0.2,96,865
6,0.1,54,1340
22,0.1,63,1168
21,0,101,731
5,0,110,467
19,0,43,497
21,0,50,108
5,0,10,1087
24,0,94,1261
13,0,77,1216
12,0,109,1022
8,0.1,64,1047
1,0,71,1064
7,0,34,153
13,0,80,327
14,0,11,183
1,0.2,65,1089
1,0,16,838
23,0.1,103,978
24,0,78,367
21,0,128,1416
22,0.2,37,365
3,0,107,341
18,0,11,1093
23,0.1,73,452
17,0,39,633
11,0,96,175
19,0,33,762
8,0,92,185
16,0,118,315
21,0,39,927
17,0,77,1014
14,0.1,67,280
2,0.1,89,711
8,0,29,15
17,0,61,483
5,0,2,191
9,0,98,112
24,0,124,1283
11,0,47,1235
8,0,21,165
3,0,104,794
13,0,67,833
14,0,101,252
13,0,91,946
24,0,63,654
20,0,29,805
21,0,108,555
7,0,55,874
14,0,76,191
7,0.1,50,360
18,0.1,42,825
21,0.2,35,347
10,0,43,689
23,0,41,519
8,0,106,39
13,0.1,39,1382
23,0,12,127
18,0,21,1270
20,0,96,1118
22,0,94,59
7,0,34,1201
1,0.1,1,672
2,0,34,74
7,0,35,1271
19,0,22,250
18,0,99,176
1,0,23,829
7,0,29,332
18,0,16,405
3,0,8,1327
5,0,84,143
24,0,20,452
20,0.2,81,1056
17,0.1,45,960
9,0,122,1189
15,0,40,1360
13,0,33,257
6,0,124,172
21,0,65,1189
14,0,66,593
14,0,66,1304
16,0.1,5,416
23,0,96,1367
12,0.2,91,38
16,0,0,1056
23,0,127,1254
18,0.2,112,618
5,0,18,742
25,0,49,1158
16,0.2,92,131
3,0,24,182
20,0,98,411
9,0.2,107,1105
20,0,106,1034
19,0,92,655
5,0,107,1297
10,0,88,1171
13,0,102,800
23,0,23,153
14,0,52,254
16,0,122,1078
23,0,95,1124
15,0.2,103,845
24,0,18,494
19,0,117,887
5,0,34,167
3,0.2,71,1325
23,0,87,227
2,0,31,1092
23,0,10,100
25,0,117,1184
16,0,59,246
11,0.1,114,751
3,0,90,1237
13,0,99,329
13,0,89,97
8,0,51,375
22,0,120,1026
3,0,113,14
24,0,24,948
19,0,21,44
8,0,99,1010
1,0,121,1042
3,0,10,783
4,0,76,710
17,0,65,263
25,0,45,902
20,0,112,1246
16,0,23,206
4,0,113,1288
10,0,36,206
16,0,98,60
22,0,30,320
21,0,115,586
20,0,47,656
1,0,43,1394
22,0.1,78,551
4,0,123,828
5,0,72,1182
15,0.2,21,191
20,0.2,100,412
16,0.2,72,207
1,0.1,84,480
18,0,70,239
10,0,81,515
2,0.2,16,656
3,0,52,582
1,0,22,1395
20,0,25,1304
23,0,0,574
1,0,119,554
21,0,67,802
23,0,122,1277
16,0,109,1128
4,0,6,421
2,0.2,4,206
13,0,7,538
22,0,38,1378
5,0,14,591
4,0,50,112
24,0,62,975
9,0.2,95,519
20,0,65,1220
16,0,35,734
9,0.2,29,539
21,0,116,1127
25,0,41,554
20,0,63,781
12,0,74,862
15,0,113,526
15,0.2,55,121
6,0,94,1067
19,0,28,32
5,0.2,106,547
17,0.2,3,184
21,0,2,976
13,0,32,727
23,0,10,1426
21,0,4,1143
8,0,115,326
18,0,33,446
23,0,104,931
18,0,65,281
4,0.2,41,1119
9,0,56,1001
17,0,53,1297
16,0,99,1078
17,0,22,13
11,0.1,120,754
17,0.2,77,1414
7,0,82,1004
14,0,26,257
13,0,127,556
10,0,85,355
16,0,83,682
1,0,48,500
1,0,46,768
8,0,124,203
15,0,61,720
23,0.2,80,1204
12,0,51,103
4,0,34,338
20,0.1,113,876
17,0,97,1172
25,0,117,1149
4,0,31,143
12,0,17,46
15,0.1,2,421
14,0,29,1241
3,0.1,105,69
2,0,52,288
21,0,97,796
23,0,42,873
11,0,4,156
25,0,122,1348
6,0,1,475
17,0,18,1098
6,0,95,254
11,0,9,165
17,0,95,1434
19,0,81,140
20,0,35,1007
9,0,63,1288
12,0.2,2,598
10,0,22,1216
22,0,85,164
8,0,44,484
19,0,20,926
15,0,6,210
11,0.1,36,996
21,0.2,38,1291
17,0,111,937
17,0,14,849
25,0,53,869
19,0,47,1115
16,0,85,673
3,0,91,1014
18,0,52,912
21,0,101,1197
6,0,11,119
1,0.1,21,307
6,0.1,106,156
3,0.2,83,493
23,0,62,350
20,0,77,354
17,0,71,160
12,0,97,955
18,0,48,906
17,0,74,322
22,0,90,725
6,0,52,855
10,0,96,1145
14,0,56,107
21,0,23,1109
3,0,62,955
3,0,71,576
14,0,33,695
22,0,32,344
17,0,76,1056
11,0,3,1402
6,0,64,1247
14,0,103,128
18,0,26,259
25,0,2,242
1,0,72,1189
14,0,12,75
2,0,72,1363
16,0,119,542
25,0,33,947
9,0,8,850
15,0,90,428
3,0,8,783
14,0,95,329
1,0.1,70,965
16,0,61,215
5,0,42,836
16,0,55,426
9,0,38,386
3,0,119,445
25,0,62,872
19,0.1,51,713
8,0,32,1230
2,0,36,1056
5,0,100,970
3,0,97,756
24,0.1,92,610
8,0,1,256
11,0.2,55,151
16,0,114,1410
17,0,45,1152
13,0,41,218
24,0,128,968
9,0,111,790
17,0,114,916
20,0.1,65,350
7,0,33,1039
15,0.1,72,297
13,0.1,90,58
4,0,26,948
8,0.1,44,776
19,0,65,1401
8,0,106,480
19,0.1,108,753
16,0,14,24
21,0,122,85
6,0.1,72,658
5,0,94,1087
1,0,21,1256
16,0,57,257
19,0,88,1124
11,0,13,477
4,0,122,327
6,0.2,109,761
24,0,2,960
25,0,79,754
2,0.1,5,710
5,0,38,786
20,0.2,46,945
6,0.2,27,1383
9,0,0,70
6,0,27,292
16,0,97,300
5,0,109,849
14,0,58,830
11,0,42,923
22,0.2,39,1436
9,0,53,904
9,0,16,126
18,0,105,1194
6,0,14,132
25,0,121,1321
20,0.2,43,717
23,0,37,167
21,0,79,736
3,0,51,411
22,0,21,1225
2,0,2,162
7,0.1,2,689
10,0,107,726
13,0,2,262
3,0.1,76,639
16,0,97,889
8,0.2,118,225
20,0,11,1288
9,0.2,24,488
7,0,97,1095
5,0,63,1225
11,0,28,521
15,0,63,1439
14,0,33,213
17,0.2,70,877
4,0,92,651
20,0,10,1147
6,0,78,599
8,0,38,1155
25,0,33,1131
4,0,2,918
24,0,38,188
5,0,104,1338
22,0,11,343
2,0,68,1417
13,0,28,905
6,0,68,1255
15,0.2,16,1064
13,0,100,524
6,0,12,584
14,0,104,509
7,0,29,753
18,0,2,130
25,0,22,929
4,0,95,294
11,0,58,809
5,0,65,324
7,0,86,474
23,0.2,36,1019
3,0,10,1393
14,0.2,45,540
1,0,59,373
8,0,28,413
12,0,117,1141
18,0,57,262
7,0,89,786
7,0,19,1115
21,0,49,672
24,0,4,581
11,0.1,81,895
15,0,101,559
17,0,17,241
11,0.2,104,1222
10,0,107,699
8,0,94,1327
9,0,102,391
25,0,61,898
3,0,51,822
23,0,89,161
11,0,85,466
5,0.1,63,1310
8,0,109,319
2,0,43,1351
23,0,98,373
